timestamp,fault_type,location,voltage_drop_pct,current_spike_a,duration_s,severity
2024-02-18 00:35:43,voltage_sag,bus_3,51.87,10.08,7.9,low
2024-02-11 23:46:40,ground_fault,bus_5,32.3,73.33,14.2,medium
2024-02-19 20:31:52,voltage_sag,bus_8,29.6,52.03,34.5,low
2024-02-09 17:56:12,normal,bus_10,4.88,1.34,0.0,none
2024-01-24 02:30:28,normal,bus_11,3.92,0.98,0.0,none
2024-01-24 12:53:05,ground_fault,bus_4,33.19,39.15,12.8,medium
2024-01-10 20:16:31,line_fault,bus_3,59.15,69.32,0.3,high
2024-01-14 04:52:03,normal,bus_12,2.06,0.81,0.0,none
2024-01-24 12:25:35,normal,bus_8,3.73,0.3,0.0,none
2024-01-20 13:42:01,line_fault,bus_9,51.9,41.47,5.9,high
2024-02-13 05:10:34,ground_fault,bus_3,44.04,69.91,11.9,medium
2024-02-20 19:42:07,line_fault,bus_2,53.28,73.35,54.9,high
2024-02-17 02:03:54,voltage_sag,bus_9,50.95,42.04,40.9,low
2024-02-04 04:58:08,voltage_sag,bus_3,61.64,73.45,25.4,low
2024-01-08 22:06:03,voltage_sag,bus_11,25.21,58.66,70.5,low
2024-02-19 21:07:20,overload,bus_11,57.6,36.4,35.7,medium
2024-01-09 09:55:24,voltage_sag,bus_7,56.64,69.91,42.7,low
2024-01-11 00:22:24,line_fault,bus_5,64.26,11.25,8.3,high
2024-02-22 20:00:12,normal,bus_4,1.86,0.53,0.0,none
2024-01-04 06:11:55,ground_fault,bus_9,53.52,22.58,18.2,medium
2024-01-08 23:59:07,short_circuit,bus_1,55.28,70.84,56.2,high
2024-01-06 17:03:43,line_fault,bus_5,22.95,31.73,5.5,high
2024-02-20 13:22:14,voltage_sag,bus_8,48.42,20.39,4.4,low
2024-01-18 09:39:19,short_circuit,bus_2,68.91,42.34,8.8,high
2024-01-25 23:51:31,short_circuit,bus_12,31.72,32.02,31.1,high
2024-01-18 14:08:58,voltage_sag,bus_12,36.2,27.63,39.5,low
2024-02-16 16:26:08,line_fault,bus_8,44.27,19.49,3.6,high
2024-02-25 07:40:38,normal,bus_3,0.14,1.56,0.0,none
2024-01-09 04:45:17,normal,bus_1,0.98,1.84,0.0,none
2024-01-23 20:02:26,line_fault,bus_3,20.16,23.52,20.8,high
2024-02-03 02:18:10,normal,bus_6,4.3,1.31,0.0,none
2024-01-25 13:36:09,normal,bus_4,4.26,1.37,0.0,none
2024-01-30 02:20:30,short_circuit,bus_1,58.32,60.37,10.3,high
2024-01-03 09:56:57,normal,bus_3,2.78,0.61,0.0,none
2024-02-02 11:30:25,voltage_sag,bus_8,58.38,26.73,95.2,low
2024-02-23 05:44:19,normal,bus_3,0.55,0.25,0.0,none
2024-02-05 23:16:20,line_fault,bus_12,21.52,74.73,7.2,high
2024-02-02 01:31:08,normal,bus_2,1.2,1.03,0.0,none
2024-01-07 23:50:10,normal,bus_7,2.7,0.14,0.0,none
2024-02-23 08:46:10,normal,bus_6,0.67,1.87,0.0,none
2024-02-01 07:53:02,short_circuit,bus_9,49.59,66.35,18.3,high
2024-01-09 18:42:21,voltage_sag,bus_4,38.05,13.79,71.8,low
2024-02-01 07:33:41,line_fault,bus_5,56.29,71.23,37.0,high
2024-01-15 15:50:42,normal,bus_12,3.44,1.41,0.0,none
2024-01-26 17:11:29,normal,bus_11,0.97,1.75,0.0,none
2024-01-04 07:25:04,normal,bus_7,3.91,1.57,0.0,none
2024-02-24 21:42:46,line_fault,bus_5,54.52,54.89,4.4,high
2024-01-28 06:06:51,normal,bus_11,0.86,1.69,0.0,none
2024-01-29 22:12:03,short_circuit,bus_1,58.81,69.35,22.9,high
2024-01-19 15:23:28,short_circuit,bus_1,28.63,62.01,37.2,high
2024-01-29 08:01:37,normal,bus_2,0.25,0.88,0.0,none
2024-01-06 01:08:24,normal,bus_3,3.74,1.73,0.0,none
2024-02-07 11:38:06,voltage_sag,bus_11,46.37,23.82,19.8,low
2024-01-05 03:09:30,ground_fault,bus_4,44.45,45.77,8.0,medium
2024-01-29 13:12:54,ground_fault,bus_10,67.76,35.92,6.1,medium
2024-02-06 21:24:14,short_circuit,bus_5,35.27,46.26,11.1,high
2024-01-09 15:24:37,normal,bus_3,3.56,1.46,0.0,none
2024-01-01 21:59:56,normal,bus_3,0.13,0.25,0.0,none
2024-02-01 08:30:46,line_fault,bus_6,64.14,60.34,16.6,high
2024-02-06 16:47:46,line_fault,bus_3,49.76,38.64,0.9,high
2024-01-06 13:49:00,normal,bus_10,3.03,0.96,0.0,none
2024-01-21 02:16:52,line_fault,bus_12,38.26,75.4,8.7,high
2024-02-07 13:55:42,voltage_sag,bus_7,23.32,70.99,73.3,low
2024-01-11 13:57:43,line_fault,bus_5,32.32,48.86,52.9,high
2024-01-21 17:44:22,normal,bus_7,3.84,0.91,0.0,none
2024-01-07 04:13:22,normal,bus_5,2.25,0.11,0.0,none
2024-02-11 00:00:42,voltage_sag,bus_2,20.33,43.9,0.8,low
2024-01-21 00:38:43,voltage_sag,bus_9,62.66,67.22,18.7,low
2024-01-15 05:18:21,normal,bus_2,3.24,0.82,0.0,none
2024-02-12 10:22:21,ground_fault,bus_5,37.3,23.86,42.7,medium
2024-02-26 12:39:37,line_fault,bus_12,30.05,45.01,54.3,high
2024-02-05 04:29:11,normal,bus_9,1.26,0.84,0.0,none
2024-02-13 02:27:01,voltage_sag,bus_1,36.95,59.09,42.5,low
2024-01-12 00:27:21,normal,bus_1,1.7,1.36,0.0,none
2024-01-11 17:36:40,voltage_sag,bus_6,39.17,40.63,28.2,low
2024-01-06 18:17:59,voltage_sag,bus_2,37.11,71.43,56.7,low
2024-02-15 05:24:44,voltage_sag,bus_2,54.08,17.31,8.5,low
2024-01-24 13:08:02,overload,bus_3,36.37,70.66,42.1,medium
2024-01-25 11:28:37,voltage_sag,bus_8,59.35,10.51,17.3,low
2024-02-17 06:39:16,normal,bus_8,2.76,1.39,0.0,none
2024-02-14 20:16:29,ground_fault,bus_2,59.85,12.98,13.7,medium
2024-01-29 10:44:18,overload,bus_10,55.04,36.35,16.4,medium
2024-02-15 18:27:29,normal,bus_10,0.59,0.49,0.0,none
2024-02-04 16:49:32,voltage_sag,bus_2,21.69,50.32,21.0,low
2024-02-13 07:20:11,normal,bus_1,3.72,0.95,0.0,none
2024-01-01 11:58:22,normal,bus_2,0.18,0.82,0.0,none
2024-02-17 22:28:48,voltage_sag,bus_9,28.58,48.65,30.4,low
2024-02-20 06:02:14,line_fault,bus_12,50.67,78.07,26.9,high
2024-01-24 21:29:27,overload,bus_3,51.82,35.46,5.7,medium
2024-01-30 10:22:26,normal,bus_2,3.04,0.29,0.0,none
2024-02-13 09:41:26,normal,bus_10,4.19,1.68,0.0,none
2024-01-13 00:58:48,normal,bus_10,4.18,1.63,0.0,none
2024-01-09 02:32:07,short_circuit,bus_3,44.81,60.92,4.3,high
2024-01-31 22:26:54,normal,bus_3,0.62,0.13,0.0,none
2024-02-08 00:27:34,voltage_sag,bus_5,60.75,49.16,9.5,low
2024-02-14 10:00:55,normal,bus_11,1.42,1.49,0.0,none
2024-01-10 07:34:22,ground_fault,bus_5,34.43,53.97,33.9,medium
2024-02-26 12:33:10,short_circuit,bus_10,26.87,22.24,10.1,high
2024-02-04 21:39:37,normal,bus_11,3.5,1.72,0.0,none
2024-02-25 15:06:39,ground_fault,bus_12,60.32,43.85,14.8,medium
2024-02-25 03:45:30,voltage_sag,bus_11,35.45,60.55,29.4,low
2024-01-27 21:02:00,voltage_sag,bus_3,28.21,16.52,55.2,low
2024-02-08 16:34:54,normal,bus_1,3.33,0.84,0.0,none
2024-02-09 20:16:38,overload,bus_7,51.82,67.0,23.9,medium
2024-02-19 03:15:12,short_circuit,bus_8,66.54,55.27,20.9,high
2024-02-26 10:16:36,normal,bus_6,2.2,0.73,0.0,none
2024-01-14 23:36:00,line_fault,bus_8,37.18,38.87,63.9,high
2024-02-21 13:08:55,line_fault,bus_1,49.03,13.91,30.1,high
2024-01-03 05:01:32,normal,bus_9,0.85,0.29,0.0,none
2024-01-19 18:57:24,voltage_sag,bus_4,22.78,57.93,14.8,low
2024-02-09 03:19:54,voltage_sag,bus_5,26.29,50.78,33.3,low
2024-02-13 01:57:05,voltage_sag,bus_9,28.58,77.83,5.9,low
2024-01-31 16:42:56,line_fault,bus_7,59.41,39.61,32.1,high
2024-02-13 10:22:47,normal,bus_6,0.93,1.05,0.0,none
2024-02-16 08:27:48,overload,bus_10,56.6,29.29,32.4,medium
2024-01-22 21:57:26,line_fault,bus_9,22.05,15.22,2.2,high
2024-02-23 19:04:23,normal,bus_1,3.83,1.68,0.0,none
2024-01-14 14:58:26,voltage_sag,bus_11,38.34,20.67,42.0,low
2024-02-06 18:17:37,overload,bus_11,59.01,17.28,25.9,medium
2024-01-03 14:29:09,normal,bus_4,3.22,0.48,0.0,none
2024-01-05 13:35:43,normal,bus_1,1.32,1.19,0.0,none
2024-02-05 17:39:12,voltage_sag,bus_12,48.93,11.22,15.1,low
2024-02-03 04:35:46,normal,bus_2,1.51,0.79,0.0,none
2024-01-09 01:54:18,normal,bus_7,2.68,1.59,0.0,none
2024-02-06 17:48:31,line_fault,bus_1,27.28,21.01,4.3,high
2024-01-29 04:42:09,normal,bus_5,4.07,0.55,0.0,none
2024-01-01 22:31:44,ground_fault,bus_11,20.79,36.33,4.3,medium
2024-01-15 07:33:19,short_circuit,bus_12,39.27,45.5,20.6,high
2024-02-08 19:18:55,short_circuit,bus_11,39.9,11.69,12.2,high
2024-02-12 01:40:31,ground_fault,bus_11,29.2,15.54,10.9,medium
2024-01-19 03:01:21,line_fault,bus_10,25.0,58.53,45.0,high
2024-02-10 03:54:22,normal,bus_4,1.27,0.69,0.0,none
2024-01-31 07:02:03,normal,bus_1,4.69,0.49,0.0,none
2024-01-09 00:52:37,overload,bus_6,23.32,21.05,13.5,medium
2024-01-10 15:36:38,line_fault,bus_7,58.69,19.99,148.4,high
2024-01-20 19:11:51,ground_fault,bus_4,44.33,77.57,31.5,medium
2024-01-21 06:27:23,voltage_sag,bus_1,63.34,20.27,40.7,low
2024-02-03 16:07:01,ground_fault,bus_6,20.17,78.05,30.0,medium
2024-01-22 15:24:23,overload,bus_10,41.64,63.65,81.7,medium
2024-01-22 10:40:24,short_circuit,bus_10,58.78,54.61,29.3,high
2024-02-11 23:55:40,ground_fault,bus_7,40.94,57.77,3.0,medium
2024-01-06 09:49:01,short_circuit,bus_10,58.87,73.43,24.7,high
2024-01-22 19:05:43,ground_fault,bus_3,28.72,75.43,61.2,medium
2024-02-22 13:12:28,line_fault,bus_12,21.72,75.68,7.3,high
2024-02-11 13:30:11,normal,bus_7,1.3,1.88,0.0,none
2024-02-08 13:33:58,normal,bus_5,1.02,0.96,0.0,none
2024-01-03 03:37:50,overload,bus_5,45.89,43.08,46.6,medium
2024-01-07 03:45:06,overload,bus_2,38.94,78.59,29.7,medium
2024-01-11 05:01:49,normal,bus_2,4.7,1.3,0.0,none
2024-02-02 14:38:23,short_circuit,bus_11,68.92,21.36,79.5,high
2024-01-22 08:58:35,line_fault,bus_4,46.37,30.8,11.6,high
2024-02-19 11:52:38,ground_fault,bus_6,55.85,69.55,41.9,medium
2024-01-26 11:16:42,normal,bus_1,0.29,1.14,0.0,none
2024-02-11 10:18:03,line_fault,bus_3,65.64,55.61,27.0,high
2024-02-10 12:50:06,normal,bus_8,3.52,0.09,0.0,none
2024-02-15 10:49:41,ground_fault,bus_7,35.14,54.67,0.0,medium
2024-02-20 02:13:43,line_fault,bus_5,30.02,60.15,8.0,high
2024-01-05 04:37:27,normal,bus_3,3.06,1.31,0.0,none
2024-02-23 12:25:46,overload,bus_10,24.26,63.12,6.9,medium
2024-02-08 18:20:03,ground_fault,bus_10,36.7,49.77,82.3,medium
2024-02-26 22:03:23,normal,bus_12,3.84,0.23,0.0,none
2024-02-20 11:59:36,normal,bus_4,2.59,1.66,0.0,none
2024-01-11 11:49:56,line_fault,bus_5,36.26,39.89,3.9,high
2024-01-09 23:44:51,short_circuit,bus_4,65.82,67.26,67.8,high
2024-01-25 07:25:35,normal,bus_2,1.27,0.23,0.0,none
2024-02-11 09:24:07,overload,bus_8,43.72,37.96,34.3,medium
2024-02-02 13:29:33,overload,bus_9,35.21,61.67,9.4,medium
2024-02-25 21:03:34,line_fault,bus_1,22.68,70.07,16.6,high
2024-02-11 14:19:00,ground_fault,bus_10,53.25,38.06,85.3,medium
2024-01-23 00:04:51,short_circuit,bus_6,40.48,44.36,6.5,high
2024-01-03 23:11:03,overload,bus_4,22.8,52.37,10.7,medium
2024-01-26 17:04:08,overload,bus_6,29.07,35.34,20.6,medium
2024-02-04 10:35:02,overload,bus_3,64.17,74.74,4.9,medium
2024-01-10 15:41:56,normal,bus_9,3.8,0.61,0.0,none
2024-01-20 13:55:02,ground_fault,bus_12,32.81,53.46,60.9,medium
2024-02-14 09:54:33,short_circuit,bus_11,68.13,58.88,22.5,high
2024-01-11 21:11:39,normal,bus_6,2.31,1.67,0.0,none
2024-01-19 12:28:01,normal,bus_7,3.28,1.03,0.0,none
2024-02-27 07:17:03,normal,bus_12,2.86,1.23,0.0,none
2024-02-19 14:47:43,line_fault,bus_1,69.89,66.19,98.2,high
2024-01-14 08:02:40,normal,bus_4,3.42,1.92,0.0,none
2024-01-03 07:27:42,overload,bus_2,46.41,74.0,7.2,medium
2024-02-22 15:01:56,overload,bus_11,60.41,23.44,0.9,medium
2024-01-30 23:50:48,ground_fault,bus_6,55.87,76.49,7.9,medium
2024-01-27 17:51:23,voltage_sag,bus_4,50.29,65.24,3.8,low
2024-01-27 20:25:50,voltage_sag,bus_11,38.27,16.62,6.3,low
2024-02-21 07:13:32,voltage_sag,bus_12,69.71,38.83,46.8,low
2024-02-05 08:22:33,voltage_sag,bus_1,60.18,11.93,29.1,low
2024-02-15 09:03:11,short_circuit,bus_8,51.5,13.97,14.9,high
2024-01-29 21:51:04,normal,bus_9,4.41,0.46,0.0,none
2024-02-24 21:28:51,normal,bus_3,4.2,1.7,0.0,none
2024-01-05 18:32:27,line_fault,bus_12,59.11,19.06,24.8,high
2024-02-13 04:19:21,line_fault,bus_10,28.52,16.88,23.6,high
2024-01-11 02:21:10,voltage_sag,bus_9,22.76,40.19,90.6,low
2024-02-11 13:04:42,overload,bus_7,21.56,38.28,94.2,medium
2024-02-10 10:05:50,voltage_sag,bus_9,38.49,19.33,15.1,low
2024-01-30 17:15:40,normal,bus_2,3.89,1.28,0.0,none
2024-01-07 14:22:45,normal,bus_11,3.0,0.54,0.0,none
2024-01-06 13:39:14,line_fault,bus_5,26.96,12.26,29.7,high
2024-01-03 13:27:49,overload,bus_7,58.42,43.99,20.5,medium
2024-02-02 04:46:20,voltage_sag,bus_11,36.64,22.89,29.8,low
2024-01-13 14:09:06,normal,bus_10,4.65,1.07,0.0,none
2024-01-30 12:34:38,normal,bus_1,0.06,1.64,0.0,none
2024-01-09 10:18:41,voltage_sag,bus_6,45.9,55.73,2.3,low
2024-02-19 02:02:45,voltage_sag,bus_4,27.52,73.95,12.2,low
2024-02-09 12:35:32,voltage_sag,bus_11,28.5,73.78,11.9,low
2024-01-08 14:12:49,voltage_sag,bus_3,45.06,52.52,4.5,low
2024-02-07 20:12:49,normal,bus_2,3.16,0.7,0.0,none
2024-02-12 15:12:04,normal,bus_11,3.57,1.18,0.0,none
2024-02-24 17:17:40,line_fault,bus_11,64.07,70.24,95.9,high
2024-01-07 08:02:09,voltage_sag,bus_7,49.51,76.37,31.6,low
2024-01-14 06:01:34,line_fault,bus_10,22.11,38.89,64.5,high
2024-01-17 16:03:04,voltage_sag,bus_8,61.59,33.46,7.2,low
2024-01-22 20:31:12,normal,bus_3,4.86,0.92,0.0,none
2024-02-12 06:01:36,line_fault,bus_3,38.1,63.61,13.9,high
2024-02-21 20:14:37,normal,bus_5,3.82,1.63,0.0,none
2024-02-22 05:32:02,ground_fault,bus_11,30.49,28.12,44.6,medium
2024-02-12 10:39:45,ground_fault,bus_7,64.9,10.39,72.2,medium
2024-02-19 22:12:32,line_fault,bus_4,20.08,38.03,19.1,high
2024-02-09 13:57:12,voltage_sag,bus_1,25.11,27.06,4.3,low
2024-02-01 07:52:49,short_circuit,bus_9,31.69,11.92,0.4,high
2024-02-01 08:13:09,overload,bus_1,26.05,76.96,5.1,medium
2024-02-25 08:24:04,overload,bus_4,65.89,15.46,11.2,medium
2024-02-05 12:30:08,line_fault,bus_8,20.45,19.73,53.2,high
2024-02-05 01:54:32,line_fault,bus_8,63.15,79.92,2.6,high
2024-01-13 03:48:13,voltage_sag,bus_4,44.5,72.63,16.6,low
2024-01-19 15:08:49,overload,bus_5,64.76,74.63,78.9,medium
2024-01-30 20:48:56,normal,bus_8,1.77,0.66,0.0,none
2024-01-23 15:38:22,line_fault,bus_7,58.07,75.72,45.5,high
2024-01-01 07:03:12,voltage_sag,bus_10,56.6,41.27,5.4,low
2024-02-02 10:40:37,voltage_sag,bus_3,38.78,64.04,21.3,low
2024-02-14 05:10:57,line_fault,bus_7,21.47,77.37,11.5,high
2024-02-06 19:36:21,voltage_sag,bus_6,63.75,41.56,14.7,low
2024-02-25 06:15:29,short_circuit,bus_5,39.75,24.52,46.2,high
2024-02-03 12:05:32,line_fault,bus_12,65.26,22.76,82.0,high
2024-01-03 19:56:36,normal,bus_10,1.59,1.21,0.0,none
2024-02-26 07:24:16,line_fault,bus_11,67.28,11.39,37.3,high
2024-01-25 06:09:47,normal,bus_6,0.49,0.34,0.0,none
2024-01-22 00:06:26,normal,bus_3,0.46,0.41,0.0,none
2024-01-10 09:00:57,normal,bus_1,4.34,0.49,0.0,none
2024-01-19 06:12:18,line_fault,bus_1,69.61,43.06,24.8,high
2024-01-31 23:16:23,voltage_sag,bus_7,37.82,63.64,9.9,low
2024-01-09 07:05:29,short_circuit,bus_10,51.14,52.63,12.5,high
2024-02-10 12:22:05,line_fault,bus_2,34.06,10.39,0.5,high
2024-02-16 01:55:07,voltage_sag,bus_8,36.41,25.79,19.5,low
2024-02-16 03:59:25,short_circuit,bus_9,56.69,61.18,11.8,high
2024-02-21 18:21:54,ground_fault,bus_3,25.96,52.85,0.7,medium
2024-02-20 15:28:37,short_circuit,bus_2,41.71,77.05,32.3,high
2024-02-06 04:41:02,ground_fault,bus_12,45.05,57.71,11.0,medium
2024-01-26 08:42:42,overload,bus_5,30.65,73.45,49.4,medium
2024-01-21 22:49:46,normal,bus_1,4.55,1.71,0.0,none
2024-01-25 14:44:22,voltage_sag,bus_8,65.46,62.41,21.5,low
2024-01-10 20:24:51,ground_fault,bus_11,31.54,29.93,1.2,medium
2024-02-04 21:08:06,short_circuit,bus_10,46.02,33.43,43.2,high
2024-02-18 07:18:36,normal,bus_1,4.55,1.91,0.0,none
2024-02-14 21:08:49,ground_fault,bus_10,49.54,38.52,15.4,medium
2024-02-11 20:25:32,line_fault,bus_9,54.55,64.29,6.4,high
2024-01-11 12:13:42,voltage_sag,bus_5,52.97,71.85,68.2,low
2024-01-15 11:49:46,line_fault,bus_1,21.34,73.27,9.9,high
2024-01-22 06:45:15,voltage_sag,bus_6,27.75,15.1,4.6,low
2024-01-31 12:06:36,voltage_sag,bus_2,45.63,45.5,57.4,low
2024-02-18 09:22:42,overload,bus_3,56.67,51.32,15.1,medium
2024-01-16 10:10:05,overload,bus_8,57.02,37.66,17.9,medium
2024-02-17 02:32:04,line_fault,bus_7,44.68,60.67,34.7,high
2024-02-20 11:39:47,overload,bus_12,21.09,76.59,41.0,medium
2024-02-18 14:48:10,line_fault,bus_2,31.86,45.33,3.3,high
2024-02-07 15:07:18,normal,bus_2,4.92,0.82,0.0,none
2024-02-13 01:38:54,normal,bus_3,1.27,0.58,0.0,none
2024-02-22 09:32:15,overload,bus_8,49.95,36.21,31.2,medium
2024-01-03 17:39:25,line_fault,bus_4,33.16,42.19,50.6,high
2024-01-02 07:16:45,voltage_sag,bus_9,66.82,27.62,81.8,low
2024-02-25 04:51:37,line_fault,bus_10,38.71,50.84,9.5,high
2024-02-26 00:19:44,normal,bus_9,1.06,1.62,0.0,none
2024-01-27 02:22:52,ground_fault,bus_3,58.58,57.82,22.2,medium
2024-02-05 08:00:13,voltage_sag,bus_10,30.57,29.74,38.6,low
2024-02-24 14:22:35,normal,bus_2,0.27,1.56,0.0,none
2024-01-10 21:13:39,line_fault,bus_1,68.84,51.09,8.8,high
2024-01-18 14:08:10,normal,bus_4,2.59,1.8,0.0,none
2024-01-30 18:40:20,overload,bus_2,64.78,63.87,3.2,medium
2024-02-07 10:25:17,voltage_sag,bus_12,21.72,53.28,38.8,low
2024-01-06 05:03:16,normal,bus_2,0.8,0.45,0.0,none
2024-01-20 04:49:42,normal,bus_5,4.07,0.15,0.0,none
2024-02-14 06:10:55,voltage_sag,bus_7,60.15,51.17,21.2,low
2024-02-27 13:55:05,voltage_sag,bus_9,53.05,72.06,8.7,low
2024-01-25 02:37:55,short_circuit,bus_2,37.76,18.42,11.1,high
2024-02-13 12:04:11,normal,bus_12,4.56,0.94,0.0,none
2024-01-17 00:40:20,voltage_sag,bus_11,50.92,21.96,11.6,low
2024-02-10 13:31:28,normal,bus_1,3.36,0.05,0.0,none
2024-01-05 17:32:44,ground_fault,bus_6,60.95,19.31,25.3,medium
2024-01-23 11:48:49,normal,bus_3,2.75,0.07,0.0,none
2024-01-17 04:02:22,normal,bus_9,1.38,1.36,0.0,none
2024-01-28 22:43:16,line_fault,bus_7,53.55,65.31,80.2,high
2024-01-03 16:12:34,normal,bus_12,3.94,1.18,0.0,none
2024-02-26 16:09:29,line_fault,bus_6,33.64,55.4,40.9,high
2024-02-10 01:24:01,normal,bus_9,1.45,0.07,0.0,none
2024-02-13 01:19:54,short_circuit,bus_9,22.98,67.94,1.5,high
2024-02-06 03:40:32,normal,bus_9,0.59,1.6,0.0,none
2024-01-20 14:43:38,normal,bus_9,2.45,0.43,0.0,none
2024-02-07 09:50:20,normal,bus_9,2.81,0.07,0.0,none
2024-01-12 18:56:26,line_fault,bus_6,65.95,16.3,3.9,high
2024-01-24 22:14:16,short_circuit,bus_2,35.91,77.2,15.8,high
2024-02-01 07:57:32,voltage_sag,bus_5,36.28,59.8,30.4,low
2024-01-21 07:45:16,voltage_sag,bus_7,28.8,43.25,4.6,low
2024-01-16 07:08:58,ground_fault,bus_2,37.03,25.39,1.7,medium
2024-01-25 17:17:04,overload,bus_12,48.15,10.03,34.9,medium
2024-02-10 13:15:29,short_circuit,bus_9,40.2,73.75,17.7,high
2024-01-02 08:49:52,overload,bus_11,36.61,41.41,1.5,medium
2024-02-10 06:57:50,voltage_sag,bus_12,58.47,13.27,29.3,low
2024-02-10 09:02:25,short_circuit,bus_6,36.24,36.12,20.3,high
2024-02-26 14:12:25,overload,bus_7,48.19,61.95,20.6,medium
2024-01-30 12:49:53,voltage_sag,bus_12,47.19,26.39,30.4,low
2024-02-08 10:10:48,line_fault,bus_6,69.71,63.32,9.3,high
2024-01-04 10:25:57,voltage_sag,bus_7,41.93,27.89,19.0,low
2024-02-14 11:09:47,normal,bus_4,4.88,0.41,0.0,none
2024-01-13 01:14:31,normal,bus_6,3.98,1.47,0.0,none
2024-01-14 21:00:48,line_fault,bus_1,59.56,22.17,98.1,high
2024-01-22 23:12:11,ground_fault,bus_12,68.79,44.71,11.4,medium
2024-01-11 04:20:02,short_circuit,bus_3,28.22,42.97,60.1,high
2024-01-08 16:12:30,ground_fault,bus_3,30.65,74.42,114.4,medium
2024-01-26 22:53:46,ground_fault,bus_2,69.9,48.85,16.8,medium
2024-02-15 01:21:13,line_fault,bus_4,67.67,40.55,55.0,high
2024-01-01 19:46:09,voltage_sag,bus_11,57.96,42.21,6.8,low
2024-01-10 11:03:25,overload,bus_12,39.22,58.75,84.8,medium
2024-01-17 00:44:12,normal,bus_6,4.98,0.84,0.0,none
2024-02-22 11:00:00,normal,bus_7,4.59,0.64,0.0,none
2024-02-06 11:00:05,ground_fault,bus_11,69.8,52.34,0.8,medium
2024-01-13 13:42:25,ground_fault,bus_1,39.8,56.85,61.7,medium
2024-01-10 22:37:13,normal,bus_6,1.72,1.53,0.0,none
2024-01-29 22:42:30,ground_fault,bus_6,65.45,74.15,5.7,medium
2024-02-08 04:57:44,ground_fault,bus_3,29.11,23.62,62.3,medium
2024-01-07 12:46:14,voltage_sag,bus_1,37.21,68.12,13.9,low
2024-02-27 04:24:11,overload,bus_2,62.96,13.03,63.2,medium
2024-01-26 00:37:17,short_circuit,bus_3,64.25,69.82,25.3,high
2024-02-10 00:39:16,normal,bus_4,3.47,1.69,0.0,none
2024-01-17 03:21:34,short_circuit,bus_7,31.21,64.01,11.0,high
2024-01-11 13:07:16,voltage_sag,bus_11,23.45,62.85,55.2,low
2024-02-02 20:54:09,voltage_sag,bus_2,35.02,35.2,1.2,low
2024-01-30 22:40:56,ground_fault,bus_8,52.47,11.35,29.6,medium
2024-01-06 15:42:26,voltage_sag,bus_2,31.26,25.76,49.3,low
2024-02-06 12:52:38,normal,bus_11,3.9,0.84,0.0,none
2024-02-03 03:03:33,line_fault,bus_12,41.19,43.0,2.7,high
2024-01-10 07:24:59,normal,bus_3,2.37,0.06,0.0,none
2024-01-25 00:21:59,normal,bus_4,2.88,0.97,0.0,none
2024-01-11 08:31:16,normal,bus_6,0.39,1.85,0.0,none
2024-01-17 19:08:13,short_circuit,bus_8,64.63,70.75,10.9,high
2024-01-08 15:41:22,normal,bus_12,1.11,1.45,0.0,none
2024-02-14 21:11:47,normal,bus_10,0.65,1.05,0.0,none
2024-01-04 18:30:01,normal,bus_9,0.93,0.58,0.0,none
2024-01-29 09:43:40,normal,bus_3,0.38,0.58,0.0,none
2024-01-04 23:58:14,voltage_sag,bus_2,50.29,58.4,11.4,low
2024-01-25 19:21:14,voltage_sag,bus_6,23.97,10.19,54.7,low
2024-01-25 07:56:37,ground_fault,bus_11,67.3,61.8,84.6,medium
2024-02-09 19:59:10,short_circuit,bus_4,58.96,41.63,53.6,high
2024-01-29 12:53:21,overload,bus_7,46.73,39.16,72.2,medium
2024-01-26 04:51:06,ground_fault,bus_11,67.52,13.59,32.4,medium
2024-01-20 02:14:36,voltage_sag,bus_7,25.69,42.48,5.6,low
2024-02-14 12:36:46,normal,bus_4,3.07,1.98,0.0,none
2024-01-19 12:08:05,line_fault,bus_5,61.99,58.65,9.4,high
2024-01-27 02:22:29,ground_fault,bus_8,41.7,14.56,14.9,medium
2024-01-15 11:14:28,voltage_sag,bus_3,51.15,25.16,43.8,low
2024-01-24 00:58:34,normal,bus_1,4.29,0.26,0.0,none
2024-02-17 11:54:42,normal,bus_7,3.44,1.86,0.0,none
2024-02-18 15:46:18,short_circuit,bus_6,38.46,49.67,5.5,high
2024-01-18 15:18:56,normal,bus_11,0.41,0.08,0.0,none
2024-02-11 05:00:55,normal,bus_3,3.95,0.15,0.0,none
2024-02-18 06:48:06,overload,bus_11,51.14,67.57,10.3,medium
2024-01-15 09:40:31,voltage_sag,bus_6,62.42,44.01,9.4,low
2024-02-02 07:20:09,overload,bus_2,63.53,45.42,13.6,medium
2024-01-28 12:59:23,line_fault,bus_8,65.08,11.92,8.1,high
2024-01-04 03:21:00,normal,bus_6,2.19,0.69,0.0,none
2024-01-13 04:13:30,ground_fault,bus_1,33.7,74.89,116.7,medium
2024-01-14 11:27:38,normal,bus_8,4.76,1.7,0.0,none
2024-01-07 00:24:50,normal,bus_10,2.56,0.62,0.0,none
2024-02-26 15:54:17,short_circuit,bus_2,66.16,39.06,1.9,high
2024-02-15 20:37:29,overload,bus_10,66.4,39.21,94.5,medium
2024-02-16 06:36:52,overload,bus_10,43.29,47.22,2.0,medium
2024-01-12 22:56:06,voltage_sag,bus_1,53.5,24.64,6.0,low
